# index, _pos
143,"array([-5.47670431,  1.01127334])"
144,"array([-5.51980327,  0.91066473])"
145,"array([-5.52132657,  0.83674661])"
146,"array([-5.60466292,  0.92183438])"
147,"array([-5.55056984,  0.90092257])"
148,"array([-5.50158111,  0.86166735])"
149,"array([-5.57233682,  0.93120594])"
150,"array([-5.51477973,  0.94670718])"
151,"array([-5.55385398,  0.85308762])"
152,"array([-5.59856021,  0.86518989])"
153,"array([-5.59761843,  0.81805221])"
154,"array([-5.54126674,  0.93077131])"
155,"array([-5.5407676 ,  0.96009402])"
156,"array([-5.46568586,  0.89389048])"
157,"array([-5.4552397 ,  0.95136077])"
158,"array([-5.40411964,  0.84912579])"
159,"array([-5.34053472,  0.97758094])"
160,"array([-5.38453485,  0.89715742])"
161,"array([-5.42568949,  0.88203976])"
162,"array([-5.46342502,  0.84398359])"
163,"array([-5.50141148,  0.80232817])"
164,"array([-5.42947923,  0.80939947])"
165,"array([-4.38560498,  0.44537023])"
166,"array([-4.48214201,  0.47911201])"
167,"array([-4.46153475,  0.42295074])"
168,"array([-4.35223227,  0.45444003])"
169,"array([-4.3836458 ,  0.49146975])"
170,"array([-4.44020385,  0.43736895])"
171,"array([-4.37089282,  0.41399788])"
172,"array([-4.33288649,  0.43921653])"
173,"array([-4.52125357,  0.46279022])"
174,"array([-4.51203252,  0.50533749])"
175,"array([-4.54502442,  0.47579546])"
176,"array([-4.54072193,  0.40203632])"
177,"array([-4.55407172,  0.52464003])"
178,"array([-4.48288778,  0.44207698])"
179,"array([-4.5954685 ,  0.59481113])"
180,"array([-4.62388627,  0.55917474])"
181,"array([-4.38830925,  0.54297699])"
182,"array([-4.45677599,  0.55365011])"
183,"array([-4.4109493 ,  0.57644685])"
184,"array([-4.4266415 ,  0.50709339])"
185,"array([-4.46015817,  0.517881  ])"
186,"array([-4.41096983,  0.45142594])"
187,"array([-4.3632418 ,  0.50967988])"
188,"array([-4.35867506,  0.55127822])"
189,"array([-4.51985953,  0.43194254])"
190,"array([-4.48863543,  0.55446992])"
191,"array([-4.44661889,  0.48518109])"
192,"array([-4.41811358,  0.54752917])"
193,"array([-4.45781577,  0.39890412])"
194,"array([-4.40406391,  0.51368534])"
195,"array([-4.49113604,  0.39657   ])"
196,"array([-4.43264183,  0.41261687])"
197,"array([-4.46113537,  0.45022516])"
198,"array([-4.43388849,  0.3660425 ])"
199,"array([-4.41560468,  0.3877247 ])"
200,"array([-4.38617002,  0.38682571])"
201,"array([-4.43572851,  0.53059021])"
202,"array([-4.49066861,  0.36889784])"
203,"array([-4.44436516,  0.57770793])"
204,"array([-4.46094733,  0.34290666])"
205,"array([-4.56816394,  0.44228994])"
206,"array([-4.80679827,  1.08980976])"
207,"array([-4.74031303,  1.04198802])"
208,"array([-4.74882023,  1.01697039])"
209,"array([-4.72509914,  1.06165267])"
210,"array([-4.76452897,  1.04751646])"
211,"array([-4.86856924,  1.15468004])"
212,"array([-4.7796138 ,  1.06892676])"
213,"array([-4.78153614,  1.00801213])"
214,"array([-4.81059393,  0.99194943])"
215,"array([-4.74899482,  1.06778021])"
216,"array([-4.70445005,  0.98023638])"
217,"array([-4.7451999 ,  0.96371183])"
218,"array([-4.67791398,  1.06549365])"
219,"array([-4.71935657,  1.03157195])"
220,"array([-4.67648479,  1.00930196])"
221,"array([-4.70399906,  0.90920316])"
222,"array([-4.70174776,  1.06945237])"
223,"array([-4.64814092,  1.04601242])"
224,"array([-4.726917  ,  0.99859197])"
225,"array([-4.70128914,  1.01509256])"
226,"array([-4.68516835,  1.09884689])"
227,"array([-4.68914855,  1.03954397])"
228,"array([-4.74343644,  1.09685353])"
229,"array([-4.844259  ,  1.08031067])"
230,"array([-4.81353685,  1.03952437])"
231,"array([-4.84371653,  1.02639822])"
232,"array([-4.77595085,  1.09911262])"
233,"array([-4.76892233,  1.13001155])"
234,"array([-4.72117656,  1.10637165])"
235,"array([-4.86953053,  0.98945872])"
236,"array([-4.884015  ,  1.01769828])"
237,"array([-4.84353263,  0.97452031])"
238,"array([-4.92939377,  1.03305969])"
239,"array([-4.73793128,  1.13120422])"
240,"array([-4.70553775,  1.17445519])"
