# index, _pos
66,"array([4.12077347, 8.63382218])"
67,"array([4.32545814, 8.60913584])"
68,"array([4.382453  , 8.52904888])"
69,"array([4.13316771, 8.74281641])"
70,"array([4.18614051, 8.5812211 ])"
71,"array([4.10227875, 8.69835686])"
72,"array([4.21226352, 8.42426903])"
73,"array([4.24442823, 8.42690567])"
74,"array([4.19026793, 8.73904804])"
75,"array([4.27129808, 8.76642113])"
76,"array([4.25297766, 8.58645795])"
77,"array([4.30259104, 8.7561744 ])"
78,"array([4.10787228, 8.80422098])"
79,"array([4.16017225, 8.51659044])"
80,"array([4.05426094, 8.69296645])"
81,"array([4.33026291, 8.57475393])"
82,"array([4.16885046, 8.49162762])"
83,"array([4.19216094, 8.48064979])"
84,"array([4.26265959, 8.71015861])"
85,"array([4.04690115, 8.49068815])"
86,"array([4.06620594, 8.69680478])"
87,"array([4.22548881, 8.71391266])"
88,"array([4.04265207, 8.77331397])"
89,"array([4.23047659, 8.54208495])"
90,"array([4.169286  , 8.56566855])"
91,"array([4.20381922, 8.8280096 ])"
92,"array([4.00985284, 8.7072257 ])"
93,"array([4.17380579, 8.64373247])"
94,"array([4.00371769, 8.53926136])"
95,"array([4.27479418, 8.66592297])"
96,"array([4.05260283, 8.67900058])"
97,"array([4.30634344, 8.62284654])"
98,"array([4.18531246, 8.71126379])"
99,"array([4.1256407 , 8.58233707])"
100,"array([4.25830067, 8.48904459])"
101,"array([4.0991731 , 8.49797325])"
102,"array([4.22251467, 8.66862012])"
103,"array([4.30746133, 8.71825527])"
104,"array([4.27341899, 8.47616288])"
105,"array([4.08155637, 8.4369585 ])"
106,"array([3.90532488, 8.58731634])"
107,"array([4.07820556, 8.69915724])"
108,"array([4.23444627, 8.69649663])"
109,"array([4.10108533, 8.74593538])"
110,"array([4.20528763, 8.58315786])"
111,"array([4.20932515, 8.75389718])"
112,"array([4.2242613 , 8.57506754])"
113,"array([4.12627015, 8.56190848])"
114,"array([4.23133612, 8.65894564])"
115,"array([4.16236625, 8.61993409])"
116,"array([4.03708317, 8.61247814])"
117,"array([4.05473995, 8.54104422])"
118,"array([4.05756109, 8.63730816])"
119,"array([4.12391247, 8.35228823])"
120,"array([4.15515481, 8.71734723])"
121,"array([4.27561399, 8.73645225])"
122,"array([4.25301306, 8.68196541])"
123,"array([4.14589028, 8.73502919])"
124,"array([4.06916129, 8.4076678 ])"
125,"array([4.10293224, 8.84980296])"
126,"array([4.25849425, 8.57217323])"
127,"array([4.26448594, 8.67463114])"
128,"array([4.2177917 , 8.53027441])"
129,"array([4.1753008 , 8.55492196])"
130,"array([4.21463928, 8.63384842])"
131,"array([4.14466381, 8.55668102])"
132,"array([4.1279094 , 8.53494267])"
133,"array([4.20939868, 8.6859207 ])"
134,"array([4.2975375 , 8.60707124])"
135,"array([4.13598717, 8.5238973 ])"
136,"array([4.16944014, 8.68914412])"
137,"array([4.0928772 , 8.61595116])"
138,"array([4.24498413, 8.5786895 ])"
139,"array([4.2935028 , 8.64703103])"
140,"array([4.27333061, 8.63490016])"
141,"array([4.22260573, 8.61098626])"
142,"array([4.25464765, 8.6314795 ])"
143,"array([4.07010482, 8.52695007])"
144,"array([4.17133507, 8.74089767])"
145,"array([4.03907541, 8.80411243])"
146,"array([4.16459278, 8.53805137])"
147,"array([4.30609666, 8.59060537])"
148,"array([4.2370962 , 8.64816453])"
149,"array([4.29293255, 8.74395929])"
150,"array([4.25933881, 8.5180528 ])"
151,"array([4.19171627, 8.54843754])"
152,"array([4.18323697, 8.79426728])"
153,"array([4.06418545, 8.64995639])"
154,"array([4.25146437, 8.65168558])"
155,"array([4.11952146, 8.79448305])"
156,"array([4.33894679, 8.60456737])"
157,"array([4.24474418, 8.63923987])"
158,"array([3.97942318, 8.64227179])"
159,"array([4.14511315, 8.75195246])"
160,"array([4.10161757, 8.76695708])"
161,"array([3.94895556, 8.54604195])"
162,"array([4.07975396, 8.51905445])"
163,"array([4.28220578, 8.56293974])"
164,"array([4.0864476 , 8.80443266])"
165,"array([4.28038596, 8.74981947])"
166,"array([4.24959889, 8.6653443 ])"
167,"array([4.05161255, 8.51803595])"
168,"array([4.224905  , 8.41896225])"
169,"array([3.99147776, 8.43779005])"
170,"array([4.11099492, 8.66796498])"
171,"array([4.02669303, 8.51525927])"
172,"array([3.98942816, 8.38736631])"
173,"array([4.12978969, 8.59405553])"
174,"array([4.06278062, 8.49551244])"
175,"array([4.1887939 , 8.64183334])"
176,"array([4.07585614, 8.61774756])"
177,"array([4.23652217, 8.70937284])"
178,"array([4.24124767, 8.55073116])"
179,"array([4.07165393, 8.7567557 ])"
180,"array([4.29827327, 8.54697783])"
181,"array([4.05819646, 8.53012023])"
182,"array([4.06443026, 8.81766623])"
183,"array([4.19502483, 8.7229641 ])"
184,"array([4.18543793, 8.55954978])"
185,"array([4.1517477 , 8.76614479])"
186,"array([4.28697777, 8.76514461])"
187,"array([4.0889175 , 8.75801374])"
188,"array([4.01563075, 8.67480616])"
189,"array([4.13443613, 8.66651943])"
190,"array([3.9755446 , 8.48187689])"
191,"array([3.97778134, 8.49743122])"
192,"array([4.15243616, 8.61307842])"
193,"array([4.05458253, 8.55956603])"
194,"array([4.27540876, 8.69387022])"
195,"array([4.05114024, 8.72302163])"
196,"array([4.26743585, 8.56277056])"
197,"array([4.2487431, 8.6971613])"
198,"array([4.08334214, 8.5740066 ])"
199,"array([4.14895885, 8.52712619])"
200,"array([4.10878365, 8.7278754 ])"
201,"array([4.11774229, 8.81269073])"
202,"array([4.26507606, 8.74618633])"
203,"array([4.21244096, 8.49546484])"
204,"array([3.92257308, 8.65518261])"
205,"array([4.06223875, 8.47107358])"
206,"array([4.07764269, 8.87212801])"
207,"array([4.13837508, 8.77070467])"
208,"array([4.31021961, 8.60242052])"
209,"array([4.10747474, 8.48939597])"
210,"array([4.25675287, 8.73608231])"
211,"array([4.09250792, 8.44097322])"
212,"array([4.28011688, 8.57346934])"
213,"array([4.18108277, 8.75035144])"
214,"array([4.33650592, 8.63371584])"
215,"array([4.2377827 , 8.72236218])"
216,"array([4.07478037, 8.64631142])"
217,"array([4.23206436, 8.76053019])"
218,"array([4.06833527, 8.79921246])"
219,"array([4.2942512 , 8.72852115])"
220,"array([4.26215657, 8.69549915])"
221,"array([4.29002842, 8.67754177])"
222,"array([4.23100665, 8.77458099])"
223,"array([4.3148574 , 8.67806805])"
224,"array([4.19462367, 8.76578017])"
225,"array([3.92067908, 8.64177365])"
226,"array([3.9787509 , 8.68358175])"
227,"array([4.07284384, 8.4644873 ])"
228,"array([4.03566101, 8.36721683])"
229,"array([4.10367092, 8.62987895])"
230,"array([4.15441693, 8.84249947])"
231,"array([3.94894455, 8.61469471])"
232,"array([4.23385867, 8.74529122])"
233,"array([4.26390045, 8.59438825])"
234,"array([4.14074246, 8.70138496])"
235,"array([4.00164742, 8.82164209])"
236,"array([4.22108873, 8.48175751])"
237,"array([4.120387 , 8.7156763])"
238,"array([4.039983  , 8.68966653])"
239,"array([4.04668075, 8.54769157])"
240,"array([4.09776495, 8.86913197])"
241,"array([3.99910755, 8.44676175])"
242,"array([4.21558683, 8.70481687])"
243,"array([4.04032167, 8.8407564 ])"
244,"array([3.98837638, 8.81341823])"
245,"array([4.19272602, 8.5348781 ])"
246,"array([4.16880921, 8.77909673])"
247,"array([4.06508219, 8.60308054])"
248,"array([3.99895782, 8.79974781])"
249,"array([4.07816321, 8.60543573])"
250,"array([4.2731841 , 8.52249131])"
251,"array([4.20674468, 8.80823242])"
252,"array([4.25129669, 8.5616085 ])"
253,"array([4.06340146, 8.71286571])"
254,"array([4.13598492, 8.5087765 ])"
255,"array([3.98648091, 8.83647191])"
256,"array([4.14556813, 8.80785443])"
257,"array([4.27932619, 8.44282523])"
258,"array([4.102475 , 8.4506827])"
259,"array([4.22315218, 8.72902373])"
260,"array([4.09954954, 8.67733409])"
261,"array([4.12067578, 8.85395949])"
262,"array([4.13864747, 8.78863165])"
263,"array([4.04063288, 8.55928796])"
264,"array([4.06450662, 8.42430014])"
265,"array([4.18216492, 8.77913934])"
266,"array([4.21130697, 8.7210916 ])"
267,"array([4.17122666, 8.83090275])"
268,"array([4.03382759, 8.52997529])"
269,"array([4.20270631, 8.69809642])"
270,"array([4.07010509, 8.56661477])"
271,"array([4.0583862, 8.7661179])"
272,"array([4.21545341, 8.7788675 ])"
273,"array([4.22295677, 8.80660524])"
274,"array([4.22633438, 8.59700312])"
275,"array([4.12807755, 8.70459467])"
276,"array([4.04818798, 8.8191992 ])"
277,"array([3.97371615, 8.39973692])"
278,"array([4.04201311, 8.57991138])"
279,"array([4.28739826, 8.66092033])"
280,"array([4.28983326, 8.59637197])"
281,"array([4.31353458, 8.61321169])"
282,"array([4.25470343, 8.79112924])"
283,"array([4.21879371, 8.62301026])"
284,"array([4.15098728, 8.82282062])"
285,"array([4.14136079, 8.71709185])"
286,"array([4.22994471, 8.7924112 ])"
287,"array([4.20573655, 8.67302807])"
288,"array([4.15825466, 8.59946256])"
289,"array([3.99838796, 8.45983623])"
290,"array([4.10375959, 8.6569015 ])"
291,"array([4.06738204, 8.50698884])"
292,"array([4.15509118, 8.69053527])"
293,"array([4.23446232, 8.61137556])"
294,"array([4.24694392, 8.76990406])"
295,"array([4.07811873, 8.6811674 ])"
296,"array([4.26537073, 8.64214939])"
297,"array([4.04244429, 8.73607281])"
298,"array([4.16785025, 8.7951053 ])"
299,"array([4.02701986, 8.60057882])"
300,"array([4.24086233, 8.59858536])"
301,"array([4.30865181, 8.73536593])"
302,"array([4.02588201, 8.4539761 ])"
303,"array([4.09609486, 8.48517096])"
304,"array([4.04254971, 8.50641436])"
305,"array([4.10527423, 8.47508046])"
306,"array([4.03710401, 8.4622274 ])"
307,"array([4.10712392, 8.46359558])"
308,"array([4.0141741 , 8.45773882])"
309,"array([4.03316475, 8.38405661])"
310,"array([4.05493787, 8.58257696])"
311,"array([4.13513219, 8.61669798])"
312,"array([4.12346514, 8.67460081])"
313,"array([4.12968133, 8.46067777])"
314,"array([4.15756513, 8.57562456])"
315,"array([4.25326554, 8.43875477])"
316,"array([4.2066138 , 8.48230318])"
317,"array([4.06724854, 8.85185504])"
318,"array([4.08984427, 8.70726205])"
319,"array([4.02113896, 8.69979242])"
320,"array([4.07890213, 8.76970441])"
321,"array([4.03719549, 8.45100091])"
322,"array([4.03842335, 8.5184428 ])"
323,"array([4.17805104, 8.81366643])"
324,"array([4.30325366, 8.65822176])"
325,"array([4.03641221, 8.47876056])"
326,"array([4.02764616, 8.46861555])"
327,"array([4.08579072, 8.34561146])"
328,"array([4.28197572, 8.48993786])"
329,"array([4.16969159, 8.70249568])"
330,"array([4.11871758, 8.738074  ])"
331,"array([4.19918689, 8.71025833])"
332,"array([4.1422173 , 8.47106953])"
333,"array([4.08182934, 8.54702548])"
334,"array([4.06356053, 8.51797116])"
335,"array([4.06945573, 8.48405194])"
336,"array([4.08994519, 8.77817417])"
337,"array([4.10394627, 8.43608862])"
338,"array([4.05366134, 8.79921185])"
339,"array([4.05878077, 8.74582583])"
340,"array([4.00089697, 8.71987599])"
341,"array([4.16245858, 8.80912968])"
342,"array([4.19984446, 8.79117272])"
343,"array([4.25308784, 8.80447154])"
344,"array([3.98742395, 8.48765354])"
345,"array([3.95969914, 8.40165807])"
346,"array([4.15794744, 8.7470895 ])"
347,"array([4.31256315, 8.69792735])"
348,"array([3.98365263, 8.61729093])"
349,"array([4.11024395, 8.64282818])"
350,"array([4.06833235, 8.78045405])"
351,"array([3.97055853, 8.55860013])"
352,"array([4.19173143, 8.80696218])"
353,"array([4.21636205, 8.74259292])"
354,"array([4.07974965, 8.7905463 ])"
355,"array([4.07976019, 8.81610648])"
356,"array([4.09667885, 8.7929101 ])"
357,"array([3.98637988, 8.78782219])"
358,"array([3.96520371, 8.48695269])"
359,"array([4.04824815, 8.56906976])"
360,"array([4.33362615, 8.61988193])"
361,"array([4.09818183, 8.8168301 ])"
362,"array([4.02317547, 8.44119492])"
363,"array([4.03609513, 8.78877986])"
364,"array([4.1239345 , 8.83442111])"
365,"array([4.2593985 , 8.75917137])"
366,"array([4.1778931 , 8.41915237])"
367,"array([4.08923179, 8.83143966])"
368,"array([4.00750902, 8.56323139])"
369,"array([4.20000654, 8.43121195])"
370,"array([4.26861529, 8.79502978])"
371,"array([4.21646681, 8.5457057 ])"
372,"array([4.15643369, 8.49088848])"
373,"array([4.23246313, 8.4635485 ])"
374,"array([4.01913749, 8.79529831])"
375,"array([4.13274934, 8.82157248])"
376,"array([4.03417857, 8.42661953])"
377,"array([4.09040548, 8.66689875])"
378,"array([4.11547218, 8.45608058])"
379,"array([4.24996136, 8.5271261 ])"
380,"array([4.21263714, 8.66143656])"
381,"array([4.20387256, 8.73679772])"
382,"array([3.94272732, 8.71884875])"
383,"array([3.95586492, 8.71448274])"
384,"array([3.92903453, 8.69696226])"
385,"array([3.94154517, 8.69162675])"
386,"array([3.96701971, 8.79399925])"
387,"array([3.97045941, 8.77405542])"
388,"array([3.94943951, 8.78675267])"
389,"array([3.9735956 , 8.74475094])"
390,"array([3.99114276, 8.76858974])"
391,"array([3.98991712, 8.67649694])"
392,"array([4.03427054, 8.5860315 ])"
393,"array([4.11478418, 8.47726944])"
394,"array([4.20225621, 8.44574632])"
395,"array([4.16754118, 8.50769142])"
396,"array([4.31548384, 8.66542049])"
397,"array([4.21640749, 8.79147512])"
398,"array([4.25948339, 8.54884517])"
399,"array([4.28783922, 8.63412919])"
400,"array([4.28311662, 8.6117105 ])"
401,"array([4.2026803 , 8.54243307])"
402,"array([4.23616083, 8.43926989])"
403,"array([4.19204879, 8.63087247])"
404,"array([4.13359423, 8.54891341])"
405,"array([4.2858589 , 8.55084527])"
406,"array([4.38966529, 8.42668143])"
407,"array([4.31614509, 8.63093831])"
408,"array([4.1452576, 8.4990642])"
409,"array([4.15830776, 8.50163413])"
410,"array([4.36624584, 8.63960323])"
411,"array([4.26096288, 8.65901364])"
412,"array([4.17104793, 8.60426873])"
413,"array([4.31859171, 8.57803533])"
414,"array([4.34517166, 8.67943496])"
415,"array([4.35256712, 8.62940422])"
416,"array([4.19913629, 8.49094193])"
417,"array([4.36311318, 8.65731517])"
418,"array([4.27671697, 8.60283644])"
419,"array([4.29415918, 8.61965179])"
420,"array([4.2818201 , 8.64538622])"
421,"array([4.13152008, 8.57260959])"
422,"array([4.15362166, 8.54691961])"
423,"array([4.24421747, 8.73477169])"
424,"array([4.30030444, 8.632891  ])"
425,"array([4.37056713, 8.6264542 ])"
426,"array([4.34700578, 8.61815674])"
427,"array([4.35467939, 8.66866496])"
428,"array([4.33639076, 8.54923442])"
429,"array([4.374893  , 8.58882185])"
430,"array([4.45317988, 8.55837215])"
431,"array([4.22443179, 8.51170248])"
432,"array([4.22764732, 8.49861407])"
433,"array([4.33772396, 8.64809014])"
434,"array([4.24054223, 8.68262955])"
435,"array([4.17575038, 8.62830729])"
436,"array([4.32219569, 8.42681416])"
437,"array([4.39091647, 8.6887635 ])"
438,"array([4.31719999, 8.65297351])"
439,"array([4.24708427, 8.51479862])"
440,"array([4.33361331, 8.53592183])"
441,"array([4.3726133, 8.4678616])"
442,"array([4.19377818, 8.61683569])"
443,"array([4.19335633, 8.68376192])"
444,"array([4.343824  , 8.57551052])"
445,"array([4.30088135, 8.67136094])"
446,"array([4.30346528, 8.51756731])"
447,"array([4.35317649, 8.71108674])"
448,"array([4.14670967, 8.62693952])"
449,"array([4.36417698, 8.43726414])"
450,"array([4.35979116, 8.68471871])"
451,"array([4.40718864, 8.61929439])"
452,"array([4.39943258, 8.67469653])"
453,"array([4.30014801, 8.68798003])"
454,"array([4.39550861, 8.51140395])"
455,"array([4.47957151, 8.45989695])"
456,"array([4.48797254, 8.60972885])"
457,"array([4.48168975, 8.62823437])"
458,"array([4.33109207, 8.44344663])"
459,"array([4.41255541, 8.53911705])"
460,"array([4.4147611 , 8.40128651])"
461,"array([4.33282789, 8.4577155 ])"
462,"array([4.32630664, 8.50336545])"
463,"array([4.39255493, 8.482188  ])"
464,"array([4.45601792, 8.43767487])"
465,"array([4.33069955, 8.48955965])"
466,"array([4.50442121, 8.61866063])"
467,"array([4.33638785, 8.42776859])"
468,"array([4.30014099, 8.70308472])"
469,"array([4.39740793, 8.6485005 ])"
470,"array([4.44337487, 8.57826259])"
471,"array([4.32877738, 8.6592946 ])"
472,"array([4.37324347, 8.54339773])"
473,"array([4.38250691, 8.41196918])"
474,"array([4.50747377, 8.51654363])"
475,"array([4.34646788, 8.53033158])"
476,"array([4.39835016, 8.56868197])"
477,"array([4.42725964, 8.41636989])"
478,"array([4.2873776 , 8.50590224])"
479,"array([4.19724668, 8.59168738])"
480,"array([4.41283136, 8.56533824])"
481,"array([4.4633216 , 8.57422678])"
482,"array([4.27166296, 8.50740349])"
483,"array([4.35019486, 8.6429402 ])"
484,"array([4.50243225, 8.59588   ])"
485,"array([4.40085496, 8.49622112])"
486,"array([4.38164059, 8.49397674])"
487,"array([4.34618856, 8.55887688])"
488,"array([4.3650333 , 8.50203173])"
489,"array([4.37543401, 8.68348905])"
490,"array([4.26558015, 8.53349638])"
491,"array([4.51927206, 8.4976778 ])"
492,"array([4.33414768, 8.70053261])"
493,"array([4.5166642 , 8.53165947])"
494,"array([4.3223866 , 8.59375868])"
495,"array([4.34166101, 8.51423416])"
496,"array([4.43806529, 8.70382501])"
497,"array([4.48033578, 8.54769138])"
498,"array([4.49081403, 8.50596186])"
499,"array([4.47990466, 8.56400025])"
500,"array([4.4894057 , 8.53313301])"
501,"array([4.32897801, 8.51794146])"
502,"array([4.47967428, 8.5211233 ])"
503,"array([4.2782243 , 8.58771271])"
504,"array([4.25049752, 8.54034063])"
505,"array([4.44081354, 8.60342373])"
506,"array([4.48611413, 8.58785198])"
507,"array([4.42795736, 8.48622156])"
508,"array([4.35910324, 8.47403426])"
509,"array([4.34714185, 8.46653968])"
510,"array([4.35760566, 8.4902847 ])"
511,"array([4.41569429, 8.51826113])"
512,"array([4.29707207, 8.56535951])"
513,"array([4.35434124, 8.54291257])"
514,"array([4.37212994, 8.66773322])"
515,"array([4.34962605, 8.42719522])"
516,"array([4.30645065, 8.53215755])"
517,"array([4.37145955, 8.48369162])"
518,"array([4.43263214, 8.5689595 ])"
519,"array([4.32920037, 8.68491485])"
520,"array([4.46232032, 8.60579599])"
521,"array([4.49929829, 8.57361863])"
522,"array([4.36890145, 8.45199684])"
523,"array([4.32259848, 8.4130615 ])"
524,"array([4.30135836, 8.50233796])"
525,"array([4.35820339, 8.41323644])"
526,"array([4.44819381, 8.62301796])"
527,"array([4.28688026, 8.47094974])"
528,"array([4.40654516, 8.63466578])"
529,"array([4.43993299, 8.66072356])"
530,"array([4.38882252, 8.63612522])"
531,"array([4.31734789, 8.48044518])"
532,"array([4.30346932, 8.4754482 ])"
533,"array([4.31147842, 8.49339881])"
534,"array([4.37164524, 8.42293873])"
535,"array([4.25796022, 8.42520542])"
536,"array([4.06498858, 8.58979681])"
537,"array([4.16793316, 8.43574074])"
538,"array([4.17438524, 8.53161126])"
539,"array([3.99445728, 8.58989789])"
540,"array([4.12088923, 8.52686838])"
541,"array([4.17858664, 8.47617321])"
542,"array([4.12376762, 8.43711989])"
543,"array([4.01159767, 8.64898292])"
544,"array([4.17952829, 8.37868286])"
545,"array([4.16799019, 8.40932228])"
546,"array([3.99966265, 8.60133802])"
547,"array([4.10427603, 8.4169468 ])"
548,"array([3.86997991, 8.54201522])"
549,"array([4.07251507, 8.35335713])"
550,"array([4.00979623, 8.59592907])"
551,"array([3.96816881, 8.5294229 ])"
552,"array([4.10151299, 8.59454336])"
553,"array([4.11121371, 8.42870644])"
554,"array([4.07843618, 8.59161033])"
555,"array([3.99819706, 8.63001392])"
556,"array([3.87561081, 8.37091563])"
557,"array([3.95269979, 8.49321929])"
558,"array([4.09302296, 8.54789679])"
559,"array([4.11251508, 8.60392799])"
560,"array([3.93047019, 8.35234336])"
561,"array([3.82897946, 8.48677122])"
562,"array([3.97003682, 8.45109409])"
563,"array([4.03256631, 8.5725934 ])"
564,"array([4.18468913, 8.43266427])"
565,"array([4.20022189, 8.65335438])"
566,"array([3.92472195, 8.48284655])"
567,"array([4.08660442, 8.65203355])"
568,"array([4.11357487, 8.40280861])"
569,"array([3.93507738, 8.33642347])"
570,"array([3.89968764, 8.35956177])"
571,"array([4.14924522, 8.3869022 ])"
572,"array([3.99069578, 8.56819758])"
573,"array([4.11717349, 8.41788073])"
574,"array([4.08910954, 8.35942775])"
575,"array([4.10436135, 8.3896166 ])"
576,"array([4.01695044, 8.62618384])"
577,"array([4.0821691 , 8.53407168])"
578,"array([3.94865544, 8.45509746])"
579,"array([4.02398288, 8.50254072])"
580,"array([3.96035501, 8.36846557])"
581,"array([3.94573854, 8.37682931])"
582,"array([3.85437845, 8.42209265])"
583,"array([4.00095134, 8.47131155])"
584,"array([4.13501793, 8.38122156])"
585,"array([4.07729682, 8.36942298])"
586,"array([4.07461392, 8.38384306])"
587,"array([4.1316356, 8.3920749])"
588,"array([4.11769174, 8.39180668])"
589,"array([4.12862078, 8.40672243])"
590,"array([3.92970135, 8.52100405])"
591,"array([3.98148394, 8.59069899])"
592,"array([3.93714108, 8.32047176])"
593,"array([3.96378992, 8.50111473])"
594,"array([4.09015054, 8.31443149])"
595,"array([4.0116334 , 8.60989463])"
596,"array([3.94595349, 8.53550337])"
597,"array([4.11953367, 8.31581776])"
598,"array([3.94937396, 8.4812522 ])"
599,"array([3.92566876, 8.49813664])"
600,"array([3.9328609 , 8.59528493])"
601,"array([3.94334003, 8.52325715])"
602,"array([3.93693103, 8.56408079])"
603,"array([3.95629289, 8.52521265])"
604,"array([3.96891735, 8.5459933 ])"
605,"array([3.94500801, 8.55625277])"
606,"array([3.97958187, 8.2916174 ])"
607,"array([3.97978383, 8.36738131])"
608,"array([4.07504342, 8.47399871])"
609,"array([4.05952355, 8.32932896])"
610,"array([3.93260484, 8.42706929])"
611,"array([3.89923821, 8.48014033])"
612,"array([3.88917   , 8.37250622])"
613,"array([3.85408237, 8.53622372])"
614,"array([4.14845625, 8.35325329])"
615,"array([3.91631859, 8.36499489])"
616,"array([4.03495488, 8.62381346])"
617,"array([4.01235128, 8.57419448])"
618,"array([4.16248095, 8.38281909])"
619,"array([3.96096465, 8.45846569])"
620,"array([3.93034944, 8.37497331])"
621,"array([3.94408494, 8.36003208])"
622,"array([4.07013425, 8.53977108])"
623,"array([3.95105989, 8.41528382])"
624,"array([3.86995181, 8.41974175])"
625,"array([3.89669312, 8.33940558])"
626,"array([3.91429872, 8.47609961])"
627,"array([3.86413582, 8.43841734])"
628,"array([3.90246509, 8.4674828 ])"
629,"array([3.96630791, 8.60058151])"
630,"array([3.95852709, 8.44444742])"
631,"array([3.96155183, 8.63050819])"
632,"array([4.0583682 , 8.45970131])"
633,"array([3.98416745, 8.63009073])"
634,"array([4.02874455, 8.55547076])"
635,"array([3.95119233, 8.56786471])"
636,"array([3.94596032, 8.57967209])"
637,"array([4.0386653, 8.4981702])"
638,"array([3.99589556, 8.55723738])"
639,"array([3.93562895, 8.51127418])"
640,"array([4.09393372, 8.4733114 ])"
641,"array([3.9892063, 8.5020858])"
642,"array([3.89262874, 8.5009658 ])"
643,"array([3.87229622, 8.4046671 ])"
644,"array([3.85106616, 8.51682538])"
645,"array([3.91437654, 8.46152434])"
646,"array([3.91375228, 8.48977798])"
647,"array([3.90452343, 8.51939114])"
648,"array([3.87582732, 8.43408179])"
649,"array([3.88960492, 8.46893811])"
650,"array([3.88845363, 8.48513313])"
651,"array([3.85968019, 8.4548372 ])"
652,"array([4.0529088 , 8.66518034])"
653,"array([3.87684106, 8.45471826])"
654,"array([3.89688879, 8.45542417])"
655,"array([3.90773314, 8.44727224])"
656,"array([4.00675867, 8.36968589])"
657,"array([4.02038676, 8.54366414])"
658,"array([3.92786982, 8.57320709])"
659,"array([3.98965934, 8.51642894])"
660,"array([3.9221829 , 8.45077507])"
661,"array([3.95736139, 8.47043169])"
662,"array([4.18399994, 8.65523421])"
663,"array([4.0453074 , 8.52950183])"
664,"array([4.14030759, 8.53831709])"
665,"array([3.92691802, 8.61319575])"
666,"array([4.10099427, 8.57918741])"
667,"array([3.7721027 , 8.60090953])"
668,"array([3.88153981, 8.57174578])"
669,"array([3.99486294, 8.61274547])"
670,"array([3.84205011, 8.57414392])"
671,"array([3.83848353, 8.58732361])"
672,"array([3.98775149, 8.47483911])"
673,"array([3.90792182, 8.53301365])"
674,"array([3.8979069 , 8.56387014])"
675,"array([3.92248774, 8.5625555 ])"
676,"array([4.06925344, 8.45417387])"
677,"array([3.89569971, 8.51283438])"
678,"array([3.94759083, 8.62806234])"
679,"array([4.01486833, 8.55504738])"
680,"array([4.02108175, 8.57927793])"
681,"array([4.01785522, 8.63964809])"
682,"array([3.82331316, 8.58148944])"
683,"array([4.06745453, 8.44104468])"
684,"array([3.9095686 , 8.55818247])"
685,"array([3.93019371, 8.63068265])"
686,"array([3.84595921, 8.65715328])"
687,"array([3.88282346, 8.58473127])"
688,"array([3.86526824, 8.51777404])"
