# index, _pos
167,"[5.26031419, -7.34610482]"
168,"[5.43058293, -7.11960405]"
169,"[5.20165071, -7.23937894]"
170,"[5.60783406, -7.01305598]"
171,"[5.55984399, -7.13385079]"
172,"[5.68134464, -7.10104676]"
173,"[5.38398675, -7.00485456]"
174,"[5.42593667, -7.37382039]"
175,"[5.61878952, -7.33572664]"
176,"[5.58953634, -7.05852144]"
177,"[5.48822182, -6.98767741]"
178,"[5.53733273, -7.02772968]"
179,"[5.67630071, -7.21193597]"
180,"[5.79589227, -7.19005867]"
181,"[5.22265443, -7.11197101]"
182,"[5.27962967, -7.06660161]"
183,"[5.61907123, -7.4948061]"
184,"[5.64412571, -7.44647633]"
185,"[5.69429753, -6.94236341]"
186,"[5.48349122, -7.11423268]"
187,"[5.47828536, -7.02905084]"
188,"[5.5466066, -6.97431789]"
189,"[4.96407028, -7.63119486]"
190,"[5.12728029, -7.43432044]"
191,"[6.04994803, -7.19649567]"
192,"[5.30126617, -6.66522834]"
193,"[5.53397118, -6.88589604]"
194,"[5.41308721, -6.83648349]"
195,"[5.43733385, -6.88452988]"
196,"[5.1328119, -6.59291403]"
197,"[4.84612966, -7.34964279]"
