# index, _pos
304,"[17.00347868, -28.00709588]"
305,"[22.84418599, -32.59321073]"
306,"[14.25409452, -29.34965632]"
307,"[14.86695677, -29.5604856]"
308,"[16.50693557, -33.80987953]"
309,"[16.23367944, -30.74996063]"
310,"[24.25272725, -30.84231405]"
311,"[19.80288572, -28.77394982]"
312,"[19.7932547, -31.48768208]"
313,"[17.2699192, -31.03581385]"
314,"[21.42534996, -32.18158059]"
315,"[18.64275895, -24.55990702]"
316,"[19.51432329, -30.06503529]"
317,"[21.68659281, -28.7480328]"
318,"[21.35436853, -27.95859999]"
319,"[16.05267558, -29.96678747]"
320,"[15.77005748, -27.54609165]"
321,"[17.5845932, -27.06696265]"
322,"[21.01854994, -30.78817976]"
323,"[19.26996737, -27.14387077]"
324,"[16.20801834, -28.59031982]"
325,"[17.10456303, -27.11464185]"
326,"[16.52679584, -28.68196819]"
327,"[17.78149352, -32.54106362]"
328,"[14.97580016, -25.83010749]"
329,"[18.33459149, -27.37185737]"
330,"[17.16396248, -26.18787229]"
331,"[23.56402732, -29.58482535]"
332,"[17.37412475, -30.63480821]"
333,"[17.87156823, -29.98697872]"
334,"[12.48213167, -28.66157584]"
335,"[14.36848462, -27.81541857]"
336,"[15.63643883, -24.47443668]"
337,"[16.28079514, -28.42287562]"
338,"[20.59492531, -30.51644964]"
339,"[12.7175929, -29.84742797]"
340,"[13.52100301, -28.43162159]"
341,"[13.91491386, -26.7810516]"
342,"[11.78540793, -26.65132415]"
343,"[19.66225983, -36.63488007]"
344,"[20.23689822, -39.78305919]"
345,"[20.44835311, -34.20075998]"
346,"[20.30222888, -35.84022294]"
347,"[20.2473441, -31.46618209]"
348,"[22.12101536, -38.06756739]"
349,"[20.03624168, -36.0155996]"
350,"[19.84999744, -33.01366397]"
351,"[20.91120703, -33.70129974]"
352,"[18.55566063, -32.55743529]"
353,"[23.66818473, -34.32231463]"
354,"[21.86593138, -37.10194672]"
355,"[19.25101334, -34.26913653]"
356,"[21.15137079, -32.15456858]"
357,"[22.92876244, -27.89802888]"
358,"[19.61241159, -33.44566753]"
359,"[22.18934122, -33.66601967]"
360,"[22.41796938, -28.57431506]"
361,"[24.83443544, -25.02599491]"
362,"[16.80230448, -36.11607997]"
363,"[14.79010539, -38.4745901]"
364,"[17.83818735, -27.15042337]"
365,"[19.51124474, -23.51826003]"
366,"[15.68919828, -25.93958974]"
367,"[19.21237305, -24.93273725]"
368,"[16.66203098, -24.69826524]"
369,"[14.20268005, -25.62791671]"
370,"[17.9135763, -31.42034402]"
371,"[17.75161186, -29.1225308]"
372,"[15.36893931, -30.20921527]"
373,"[13.47294528, -28.09683502]"
374,"[15.30288091, -23.82634677]"
375,"[15.66348716, -24.99055571]"
376,"[15.1085036, -29.62092077]"
377,"[14.7851724, -26.86524182]"
378,"[22.25392127, -25.81000944]"
379,"[15.3941525, -23.38891495]"
380,"[20.92194516, -28.07374689]"
381,"[17.43612446, -32.11243885]"
382,"[16.46881434, -25.7371023]"
383,"[19.09952518, -24.13782486]"
384,"[16.94682088, -25.22765548]"
385,"[20.05760421, -30.9245959]"
386,"[18.33509804, -28.36776201]"
387,"[18.11888644, -28.92913998]"
388,"[22.16393764, -24.80122084]"
389,"[14.17012774, -26.66909532]"
390,"[16.59601514, -23.83958108]"
391,"[16.66940774, -30.12137199]"
392,"[17.23431152, -24.13511636]"
393,"[19.54414705, -26.41993457]"
394,"[14.66295029, -27.7049626]"
395,"[15.01677957, -28.7687675]"
396,"[16.21529469, -25.75967631]"
397,"[17.07788602, -29.37760635]"
398,"[10.25800314, -28.14073625]"
399,"[16.82911467, -26.08007706]"
400,"[13.36700293, -29.8648776]"
401,"[11.71110499, -28.35679194]"
402,"[14.72335583, -31.71156436]"
403,"[18.32785044, -29.97406065]"
404,"[19.66941553, -35.01537887]"
405,"[20.47825426, -32.24718608]"
406,"[21.88051219, -35.02388026]"
407,"[22.56565407, -34.6597572]"
408,"[22.3085454, -28.82622324]"
409,"[21.14600144, -35.31831955]"
410,"[18.5331408, -30.69740063]"
411,"[17.064545, -31.68249066]"
412,"[21.22981516, -31.92396264]"
413,"[16.9862311, -35.63738655]"
414,"[24.56831161, -32.08533567]"
415,"[22.85988384, -36.13811647]"
416,"[22.58144616, -36.34410946]"
417,"[21.41497531, -29.17224174]"
418,"[18.78372849, -25.26813149]"
419,"[18.88580204, -29.14281762]"
420,"[18.3485328, -29.68770203]"
421,"[21.12886802, -25.9296266]"
422,"[23.50738352, -29.34048464]"
423,"[21.59697552, -31.09746542]"
424,"[18.34104446, -31.28805669]"
425,"[24.8657466, -29.27650016]"
426,"[25.07915113, -28.83550182]"
427,"[18.38408882, -27.1121718]"
428,"[23.31670008, -26.45070895]"
429,"[15.55488417, -20.16182503]"
430,"[15.0006772, -17.44805085]"
431,"[14.74540172, -23.38327709]"
432,"[14.04956062, -17.05295554]"
433,"[14.70243456, -17.6584067]"
434,"[16.53051451, -20.24273861]"
435,"[15.11028937, -22.43710947]"
436,"[14.37440342, -16.65460678]"
437,"[21.48553889, -28.13196051]"
438,"[21.78549615, -25.85499207]"
439,"[20.47683629, -28.28281663]"
440,"[24.78246502, -28.36434585]"
441,"[18.8213804, -30.98128423]"
442,"[24.41630327, -26.80016155]"
443,"[16.34406592, -25.09796827]"
444,"[16.11071172, -27.63333576]"
445,"[21.75643249, -26.53859402]"
446,"[22.56461934, -29.01139343]"
447,"[23.69866061, -23.74790875]"
448,"[16.94303471, -27.56202359]"
449,"[12.4896314, -29.35949962]"
450,"[14.67995922, -25.40224108]"
451,"[18.06817225, -30.07390555]"
452,"[18.60102835, -29.35626438]"
453,"[17.31439489, -33.07076466]"
454,"[17.27047638, -25.62792505]"
455,"[15.27931679, -31.54903659]"
456,"[15.00863675, -31.0596001]"
457,"[15.74000931, -30.26081835]"
458,"[16.9532303, -28.61232074]"
459,"[21.47611947, -30.67167692]"
460,"[18.62471408, -35.65198297]"
461,"[15.56671808, -29.73032865]"
462,"[24.12257301, -28.94994772]"
463,"[21.15187026, -30.94609739]"
464,"[20.09734284, -32.47482872]"
465,"[13.36817299, -33.92335856]"
466,"[20.31074109, -30.93037786]"
467,"[13.81439343, -30.16813361]"
468,"[21.77044249, -29.49711807]"
469,"[15.61450557, -28.50358569]"
470,"[15.49110263, -33.17004503]"
471,"[20.40010843, -26.25916697]"
472,"[20.88955028, -28.42740355]"
473,"[17.92439011, -26.85109269]"
474,"[15.75354108, -28.09731169]"
475,"[19.38542743, -27.81001583]"
476,"[18.07894093, -26.69744447]"
477,"[22.43873901, -27.9408575]"
478,"[13.66739181, -28.66768998]"
479,"[20.25484063, -29.31878707]"
480,"[17.77573226, -31.80244786]"
481,"[19.21914017, -29.42522814]"
482,"[24.16268809, -30.23501125]"
483,"[16.48212247, -29.563195]"
484,"[17.4384979, -32.41762706]"
485,"[18.14791648, -30.4953904]"
486,"[20.0625022, -29.75871441]"
487,"[21.88077734, -30.78722001]"
488,"[16.85287757, -30.07730503]"
489,"[16.04767637, -26.90118616]"
490,"[14.22844649, -27.44337646]"
491,"[15.00793405, -31.61735086]"
492,"[17.58093825, -28.3882034]"
493,"[13.58487403, -30.31687378]"
494,"[13.46034035, -30.11586436]"
495,"[16.89779501, -30.35658128]"
496,"[17.58768692, -31.95911281]"
497,"[15.84509105, -29.97920365]"
498,"[13.68157765, -31.34674855]"
499,"[19.64784414, -27.64172349]"
500,"[17.94497529, -27.31637137]"
501,"[16.10129032, -30.60472107]"
502,"[14.01756169, -33.15445231]"
503,"[13.16694355, -33.18158847]"
504,"[18.34010043, -32.00672304]"
505,"[15.86186072, -32.36224083]"
506,"[16.32276669, -29.82037601]"
507,"[19.00493683, -30.3631135]"
508,"[22.57861152, -32.64809328]"
509,"[20.31980483, -27.31858141]"
510,"[20.92740601, -32.40371361]"
511,"[22.51737733, -31.77714949]"
512,"[23.080921, -28.211768]"
513,"[16.39281971, -32.60180299]"
514,"[16.08366402, -31.95613794]"
515,"[16.94579661, -34.3453137]"
516,"[15.61460413, -29.48931909]"
517,"[16.98837795, -32.31199956]"
518,"[23.71869903, -31.61899419]"
519,"[17.13050359, -32.63405056]"
520,"[12.06042568, -30.15511824]"
521,"[19.4588068, -34.84842144]"
522,"[15.38766689, -29.65520389]"
523,"[25.66456069, -27.79896987]"
524,"[23.05208766, -27.48099313]"
525,"[25.22743533, -29.4534522]"
526,"[28.06140471, -30.1029773]"
527,"[27.82101173, -27.48176303]"
528,"[26.3533923, -26.74616541]"
529,"[29.61621914, -27.13638388]"
530,"[22.19466082, -27.79244627]"
531,"[24.69747514, -25.84026171]"
532,"[22.08886671, -29.94765975]"
533,"[17.1193142, -30.60399555]"
534,"[24.26507125, -31.11487886]"
535,"[21.79920232, -27.87375752]"
536,"[23.21922974, -32.39962006]"
537,"[25.15754205, -30.07740063]"
538,"[20.47715636, -26.5244168]"
539,"[15.11680723, -25.06993362]"
540,"[21.06080404, -23.99629734]"
541,"[21.06670233, -23.73875907]"
542,"[24.66036821, -23.34063933]"
543,"[20.28785849, -21.21575557]"
544,"[22.867493, -31.05617591]"
545,"[22.08604561, -32.75482817]"
546,"[24.02410193, -25.33546457]"
547,"[24.28809258, -28.36837508]"
548,"[18.77487958, -21.48681203]"
549,"[21.09692499, -28.60043119]"
550,"[20.19489611, -30.27281497]"
551,"[19.38188546, -23.79517162]"
552,"[21.29102575, -25.42877802]"
553,"[22.94007961, -22.14424021]"
554,"[23.73483979, -27.0692148]"
555,"[20.53746606, -27.28153415]"
556,"[25.70640844, -28.97987287]"
557,"[23.11955282, -22.744218]"
558,"[22.35142887, -30.97651753]"
559,"[22.17280374, -20.37118015]"
560,"[22.17311788, -22.12867945]"
561,"[16.39691104, -23.99033014]"
562,"[16.47288008, -29.12579948]"
563,"[18.63100343, -27.84461464]"
564,"[23.52354564, -25.89933781]"
565,"[22.44924114, -23.96577938]"
566,"[21.72094043, -26.29097466]"
567,"[23.83425099, -24.9936396]"
568,"[23.601427, -21.870736]"
569,"[22.90695213, -22.47366387]"
570,"[16.06327049, -29.2284403]"
571,"[26.5488665, -26.02015636]"
572,"[20.34520719, -20.19079464]"
573,"[22.2240519, -23.86336116]"
574,"[20.85760841, -23.54277838]"
575,"[21.79335609, -23.35278671]"
576,"[26.10582611, -26.9356205]"
577,"[20.28011565, -29.5826646]"
578,"[16.91878919, -32.52226666]"
579,"[20.74511184, -27.38959059]"
580,"[22.384207, -29.22871598]"
581,"[17.63861929, -30.15623822]"
582,"[16.648632, -30.81893429]"
583,"[23.15332001, -27.95790448]"
584,"[21.14124651, -29.53537537]"
585,"[23.01747745, -29.5412243]"
586,"[20.22627066, -25.42514828]"
587,"[22.74566178, -30.80970603]"
588,"[13.99358284, -29.80019643]"
589,"[13.80590276, -31.5537871]"
590,"[11.05439984, -28.96651894]"
591,"[10.92853023, -30.34481174]"
592,"[13.00207468, -31.37847471]"
593,"[15.2895393, -34.97179343]"
594,"[12.65972023, -30.91196193]"
595,"[18.74344445, -29.86418714]"
596,"[13.30313023, -31.04961803]"
597,"[11.37506309, -31.69680153]"
598,"[18.60751797, -28.48710281]"
599,"[15.10625892, -26.81104171]"
600,"[10.92876655, -29.94313972]"
601,"[10.61983663, -27.9980622]"
602,"[15.23916366, -28.84359392]"
603,"[18.28016095, -27.59954179]"
604,"[9.30476925, -24.93305828]"
605,"[12.79764769, -25.2034217]"
606,"[12.33566114, -23.62531826]"
607,"[11.57450292, -25.44925928]"
608,"[14.15334888, -26.91991313]"
609,"[8.44372238, -24.4904934]"
610,"[5.83641183, -23.51707832]"
611,"[12.45131787, -28.3367228]"
612,"[15.82900748, -31.73274456]"
613,"[9.30495702, -27.44043072]"
614,"[9.38495859, -24.57219182]"
615,"[9.51760932, -24.26256677]"
616,"[9.15506432, -25.22127825]"
617,"[13.92957578, -35.02775635]"
618,"[15.51602431, -32.83449269]"
619,"[13.44481837, -36.47577376]"
620,"[11.07265834, -37.80046602]"
621,"[14.55263161, -31.06439105]"
622,"[17.27028482, -34.72830638]"
623,"[10.67125819, -38.32307791]"
624,"[12.58761449, -36.73042377]"
625,"[15.55031534, -33.64013297]"
626,"[11.75952957, -37.64582884]"
627,"[16.64983656, -28.48782495]"
628,"[18.01340224, -27.50718341]"
629,"[17.07326511, -25.97977043]"
630,"[18.32796478, -25.51152843]"
631,"[17.99716464, -30.68145925]"
632,"[17.13000078, -22.42879263]"
633,"[15.16690363, -26.29888415]"
634,"[16.4382259, -27.43096146]"
635,"[18.58133256, -29.57005744]"
636,"[20.2200965, -28.36913971]"
637,"[17.43965749, -22.4181936]"
638,"[16.54295507, -32.16535101]"
639,"[19.36536452, -22.32457955]"
640,"[15.30575753, -26.9449371]"
641,"[18.14791601, -27.35663822]"
642,"[22.73473124, -26.12484]"
643,"[16.89022796, -29.64936885]"
644,"[20.70996149, -21.0550004]"
645,"[17.69763469, -22.48860582]"
646,"[21.97515055, -28.95844371]"
647,"[17.10293994, -21.24533588]"
648,"[19.73204058, -21.39220221]"
649,"[17.98075765, -21.7516349]"
650,"[18.30078512, -22.23951277]"
651,"[16.90132503, -22.37847]"
652,"[18.01803152, -22.20585938]"
653,"[17.69441382, -22.21255277]"
654,"[20.42732903, -20.5682411]"
655,"[17.19605412, -28.50719212]"
656,"[14.12482479, -27.16874131]"
657,"[15.19907957, -25.30127549]"
658,"[11.88493724, -19.78218145]"
659,"[19.01455883, -29.77781958]"
660,"[16.68421199, -22.1504384]"
661,"[14.05743262, -21.74027989]"
662,"[10.92892289, -27.90810401]"
663,"[16.65500901, -29.00857852]"
664,"[15.56853724, -28.14043]"
665,"[14.16143236, -30.82211949]"
666,"[16.35347701, -29.42738903]"
667,"[17.69437189, -31.36615067]"
668,"[17.33921405, -30.25035916]"
669,"[16.22115992, -34.16053923]"
670,"[18.56937021, -28.29241537]"
671,"[14.28341245, -34.32541834]"
672,"[19.35004687, -33.50725447]"
673,"[18.40111269, -35.38303162]"
674,"[18.94551343, -28.9296492]"
675,"[21.68858626, -34.4946145]"
676,"[16.85202155, -30.9267053]"
677,"[16.79938685, -27.42419015]"
678,"[17.45233284, -30.95906264]"
679,"[17.17246966, -33.36888796]"
680,"[16.45196441, -34.16028512]"
681,"[17.24458198, -35.72169786]"
682,"[17.05061387, -29.89066779]"
683,"[14.29640625, -34.02929573]"
684,"[12.24142085, -36.45885309]"
685,"[19.12651116, -34.07944798]"
686,"[15.98074851, -34.52407289]"
687,"[10.02273937, -33.64721493]"
688,"[15.88376182, -19.74220736]"
689,"[15.29510318, -17.05082893]"
690,"[17.67479767, -25.92494332]"
691,"[14.91392114, -18.33918115]"
692,"[14.69520529, -15.62552521]"
693,"[18.42992164, -33.6910967]"
694,"[19.49003875, -34.33938334]"
695,"[18.40085879, -37.23163639]"
696,"[20.43628142, -37.33827143]"
697,"[19.17934675, -31.54275683]"
698,"[15.76334597, -33.38202227]"
699,"[20.44824539, -30.6540375]"
700,"[23.08209857, -32.64178504]"
701,"[25.18468873, -31.06991665]"
702,"[17.80283891, -28.515207]"
703,"[22.82473635, -28.16408767]"
704,"[19.88828658, -37.31641416]"
705,"[16.97156403, -32.97736611]"
706,"[13.30661642, -32.94934512]"
707,"[15.8310492, -36.14720708]"
708,"[19.80212414, -36.37603571]"
709,"[13.24405926, -27.0126441]"
710,"[10.19373992, -25.82681025]"
711,"[11.60092057, -28.8222393]"
712,"[15.50015658, -28.99714365]"
713,"[17.52672083, -26.61337411]"
714,"[35.38264336, -26.60067301]"
715,"[37.28439377, -26.48728931]"
716,"[31.88336697, -27.21117626]"
717,"[37.16802887, -25.90593868]"
718,"[21.05456943, -27.03152797]"
719,"[22.55418903, -28.16995512]"
720,"[18.42189171, -30.51882203]"
721,"[20.21366932, -23.90776563]"
722,"[23.88122123, -28.29611206]"
723,"[22.08181632, -22.89791646]"
724,"[18.32978174, -26.49915233]"
725,"[21.10838398, -30.53619255]"
726,"[22.65833464, -31.62407877]"
727,"[20.11803082, -24.9834472]"
728,"[23.65985062, -27.63871934]"
729,"[18.56332528, -23.85007789]"
730,"[26.02145168, -27.27614681]"
731,"[18.32116086, -28.82805326]"
732,"[24.36101247, -27.40266429]"
733,"[22.50780554, -30.42915111]"
734,"[20.61154328, -28.6429549]"
735,"[18.31168738, -30.27690348]"
736,"[20.95844566, -33.28387179]"
