# index, _pos
197,"[-0.93778641, 0.13772524]"
198,"[-1.23189673, 0.22650934]"
199,"[-1.17695689, 0.13553901]"
200,"[-1.1535296, 0.08866469]"
201,"[-0.97274302, 0.04959385]"
202,"[-1.05524272, 0.11600975]"
203,"[-1.07473292, 0.12003034]"
204,"[-1.09530555, 0.04095425]"
205,"[-1.03224322, 0.17921572]"
206,"[-1.02062628, 0.06992607]"
207,"[-0.97672168, 0.11777818]"
208,"[-0.86677729, 0.00685278]"
209,"[-0.87094039, -0.03735685]"
210,"[-1.30702513, 0.23707987]"
211,"[-1.27326735, 0.13602777]"
212,"[-1.24531978, 0.14151282]"
213,"[-1.29162377, 0.2626987]"
214,"[-1.26728365, 0.25683363]"
215,"[-1.26993085, 0.16341144]"
216,"[-1.26151705, 0.18199017]"
217,"[-1.16041876, 0.17410137]"
218,"[-1.33267164, 0.17888236]"
219,"[-1.18433927, 0.17301153]"
220,"[-1.19082259, 0.247536]"
221,"[-1.14816334, 0.18781306]"
222,"[-1.22123844, 0.1333036]"
223,"[-1.14653157, 0.15943936]"
224,"[-1.19292573, 0.1895687]"
225,"[-1.17388828, 0.07905714]"
226,"[-1.19755693, 0.1535962]"
227,"[-1.17609576, 0.15638073]"
228,"[-1.1343675, 0.14336513]"
229,"[-1.21744102, 0.19143211]"
230,"[-1.2151187, 0.24884044]"
231,"[-1.15829781, 0.14400447]"
232,"[-1.08257522, 0.09284091]"
233,"[-1.15339001, 0.10764167]"
234,"[-1.12429991, 0.16345821]"
235,"[-1.07575717, 0.22141522]"
236,"[-1.09616007, 0.20962212]"
237,"[-1.21932836, 0.0871551]"
238,"[-1.13607768, 0.22551619]"
239,"[-1.09036773, 0.19146955]"
240,"[-1.05578672, 0.20869625]"
241,"[-1.03317142, 0.10913941]"
242,"[-1.20937957, 0.17311424]"
243,"[-1.18760166, 0.05953401]"
244,"[-0.89942333, 0.08235284]"
245,"[-1.05379759, 0.13377206]"
246,"[-1.25067442, -0.06433736]"
247,"[-1.32731607, -0.01379871]"
248,"[-1.34476963, 0.01898377]"
249,"[-0.98990756, 0.24585197]"
250,"[-1.29781399, 0.54677478]"
251,"[-1.25284918, 0.54801083]"
252,"[-1.22679813, 0.58439321]"
253,"[-1.27312255, 0.5863252]"
254,"[-1.18062456, 0.4830211]"
255,"[-1.22974328, 0.42894623]"
256,"[-1.26414729, -0.00598478]"
257,"[-1.2012444, -0.00373597]"
258,"[-1.23825487, 0.16863389]"
259,"[-1.27676356, 0.22722667]"
260,"[-1.21971129, 0.32090465]"
261,"[-1.29703491, 0.14741916]"
262,"[-1.31043755, 0.20617753]"
263,"[-1.23750612, 0.19575117]"
264,"[-1.11265483, 0.09236472]"
265,"[-1.17220968, 0.18976702]"
266,"[-1.09107041, 0.07558289]"
267,"[-1.12839854, 0.07856799]"
268,"[-1.04840955, 0.06052522]"
269,"[-1.11296294, 0.06485291]"
270,"[-1.24910161, 0.21710845]"
271,"[-0.97911628, 0.07650598]"
272,"[-0.99773024, 0.05160206]"
273,"[-1.99244035, -0.39745527]"
274,"[-1.91268544, -0.38628198]"
275,"[-1.93934733, -0.33701519]"
276,"[-1.83112966, -0.31162008]"
277,"[-1.49396221, -0.13183257]"
278,"[-1.68337722, -0.23333564]"
279,"[-1.77074851, -0.28184569]"
280,"[-0.92042918, -0.10132772]"
281,"[-1.06063974, -0.02688246]"
282,"[-0.85295569, 0.4057048]"
283,"[-1.1287653, 0.1805751]"
284,"[-1.17265709, 0.11528335]"
285,"[-1.12930407, 0.11975384]"
286,"[-1.11185547, 0.11295657]"
287,"[-0.98732578, 0.16438274]"
288,"[-1.24761458, 0.3125853]"
289,"[-1.05332541, 0.22794853]"
290,"[-1.21254675, 0.06275529]"
291,"[-1.23218114, 0.04619879]"
292,"[-1.37464017, 0.4409669]"
293,"[-1.19472994, 0.08595527]"
294,"[-0.93691289, 0.01552791]"
295,"[-1.02737201, 0.53850406]"
296,"[-1.06440931, 0.56227109]"
297,"[-1.10286633, 0.54413206]"
